	theta[4,1]	-2.388	0.09964	9.309E-4	-2.591	-2.385	-2.2	20000	180001
	theta[4,2]	-0.1178	0.1744	0.001425	-0.4547	-0.1201	0.2277	20000	180001
	theta[4,3]	-3.258	0.06795	5.455E-4	-3.394	-3.256	-3.129	20000	180001
	theta[5,1]	-2.434	0.1001	9.315E-4	-2.641	-2.431	-2.248	20000	180001
	theta[5,2]	0.03741	0.1704	0.001417	-0.2887	0.03465	0.3791	20000	180001
	theta[5,3]	-3.151	0.06917	5.478E-4	-3.292	-3.15	-3.019	20000	180001
	theta[6,1]	-2.381	0.1	9.422E-4	-2.584	-2.378	-2.194	20000	180001
	theta[6,2]	-0.06325	0.1698	0.001418	-0.3921	-0.06468	0.2777	20000	180001
	theta[6,3]	-3.027	0.06725	5.208E-4	-3.162	-3.026	-2.899	20000	180001
	theta[7,1]	-2.364	0.113	0.001271	-2.595	-2.362	-2.15	20000	180001
	theta[7,2]	-0.5595	0.1647	0.001732	-0.8842	-0.5602	-0.2363	20000	180001
	theta[7,3]	-3.016	0.07014	5.758E-4	-3.159	-3.015	-2.882	20000	180001
	theta[8,1]	-2.474	0.1015	0.001018	-2.686	-2.47	-2.285	20000	180001
	theta[8,2]	0.343	0.1881	0.001554	-0.01703	0.3383	0.7259	20000	180001
	theta[8,3]	-3.125	0.06997	5.689E-4	-3.266	-3.124	-2.991	20000	180001
	theta[9,1]	-2.488	0.09456	8.285E-4	-2.687	-2.485	-2.316	20000	180001
	theta[9,2]	1.68	0.3855	0.00295	1.051	1.636	2.56	20000	180001
	theta[9,3]	-3.46	0.06944	5.867E-4	-3.599	-3.458	-3.327	20000	180001
	theta[10,1]	-2.577	0.1254	0.001516	-2.837	-2.572	-2.343	20000	180001
	theta[10,2]	-0.3108	0.1856	0.001837	-0.6708	-0.3122	0.06093	20000	180001
	theta[10,3]	-3.402	0.07987	7.95E-4	-3.566	-3.4	-3.253	20000	180001
	theta[11,1]	-2.342	0.08836	7.449E-4	-2.525	-2.339	-2.178	20000	180001
	theta[11,2]	1.18	0.2671	0.002043	0.7085	1.163	1.759	20000	180001
	theta[11,3]	-2.91	0.06441	4.842E-4	-3.038	-2.908	-2.786	20000	180001
	theta[12,1]	-2.277	0.1026	0.001049	-2.484	-2.275	-2.083	20000	180001
	theta[12,2]	-0.3976	0.1644	0.001615	-0.7171	-0.3987	-0.0759	20000	180001
	theta[12,3]	-3.166	0.06531	4.665E-4	-3.296	-3.165	-3.039	20000	180001

         node    mean    sd      MC error       2.5%    median  97.5%   start   sample 
	list( N = 12, T = 10,Dose=c(4.02,4.4,4.53,4.4,5.86,4,4.95,4.53,3.1,5.5,4.92,5.3),
		Y = structure(
			.Data =   c(2.84, 6.57, 10.50,  9.66,  8.58,  8.36,  7.47,  6.89,  5.94,  3.28,  1.72,  7.91,  8.31 ,8.33, 6.85,  6.08,  5.40,  4.55,  3.01,  0.90,  4.40, 6.90,  8.20,  7.80,  7.50,  6.20,  5.30,  4.90,  3.70,  1.05,   1.89,  4.60,8.60,  8.38,  7.54,  6.88,  5.78,  5.33,  4.19,  1.15,   2.02,  5.63, 11.40, 9.33,  8.74,  7.56,  7.09,  5.90,  4.37,  1.57,   1.29,  3.08,  6.44,  6.32, 5.53,  4.94,  4.02,  3.46,  2.78,  0.92,  0.85,  2.35,  5.02,  6.58,  7.09, 6.66,  5.25,  4.39,  3.53,  1.15,   3.05,  3.05,  7.31,  7.56,  6.59,  5.88,4.73,  4.57,  3.00,  1.25,   7.37,  9.03,  7.14 , 6.33 , 5.66 , 5.67,  4.24,4.11,  3.16,  1.12,  2.89 , 5.22,  6.41,  7.83 ,10.21,  9.18,  8.02,  7.14, 5.68,  2.42,   4.86,  7.24,  8.00,  6.81,  5.87,  5.22 , 4.45,  3.62 , 2.69, 0.86 , 1.25 , 3.96 , 7.82 , 9.72 , 9.75 , 8.57,  6.59,  6.11,  4.57 , 1.17),
						.Dim = c(12,10)),
								time = structure(
			.Data =   c(0.25 , 0.57 , 1.12 , 2.02,  3.82 , 5.10 , 7.03 , 9.05, 12.12 ,24.37 ,  0.27,  0.52,  1.00,  1.92,  3.50,  5.02,  7.03,  9.00, 12.00, 24.30,   0.27,
  0.58 , 1.02,  2.02 , 3.62 , 5.08,  7.07,  9.00 ,12.15, 24.17 , 0.35 , 0.60
,   1.07 , 2.13 , 3.50 , 5.02 , 7.02 , 9.02 ,11.98 ,24.65   ,0.30 , 0.52 , 1.00,
   2.02 , 3.50,  5.02,  7.02 , 9.10, 12.00 ,24.35,    0.27,  0.58,  1.15,  2.03,
   3.57,  5.00 , 7.00,  9.22, 12.10 ,23.85 , 0.25,  0.50 , 1.02 , 2.02 , 3.48,
   5.00,  6.98 , 9.00 ,12.05 ,24.22 , 0.25 , 0.52 , 0.98 , 2.02 , 3.53 , 5.05,
   7.15,  9.07, 12.10 ,24.12   ,0.30 , 0.63 , 1.05 , 2.02 , 3.53 , 5.02 , 7.17
,   8.80 ,11.60 ,24.43 , 0.37 , 0.77 , 1.02 , 2.05 , 3.55 , 5.05 , 7.08 , 9.38
, 12.10, 23.70,  0.25 , 0.50 , 0.98 , 1.98 , 3.60 , 5.02,  7.03,  9.03 ,12.12
, 24.08  , 0.25 , 0.50 , 1.00 , 2.00,  3.52 , 5.07 , 7.07,  9.03, 12.05 ,24.15
),
						.Dim = c(12,10)),mean = c(0, 0, 0),R = structure(.Data = c(0.2, 0, 0,
													0, 0.2, 0,
													0, 0, 0.2), .Dim = c(3, 3)),
			prec = structure(.Data = c(1.0E-6, 0, 0,
													0, 1.0E-6, 0,
													0, 0, 1.0E-6), .Dim = c(3, 3)))
# Initial points
				list(theta = structure(
		.Data = c(-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3,-2.2,0,3), 
		.Dim = c(12, 3)), 
		beta = c(-2, .1, -3), 
		Dinv = structure(.Data = c(1, 0, 0,
												0, 1, 0,
												0, 0, 1), .Dim = c(3, 3)),
		logtau = 0)		
PREVENT FLIP FLIP MODEL
model
	{
		for( i in 1 : N ) {
			for( j in 1 : T ) {
				Y[i , j] ~ dlnorm(mu[i , j],eps.tau)
				mu[i , j] <- log(Dose[i]*exp(theta[i,1])*(exp(theta[i,1])+exp(theta[i,2]))*exp(- theta[i,3]) * (exp(-exp(theta[i,1])*time[i,j]) - exp(-(exp(theta[i,1])+exp(theta[i,2]))*time[i,j]) )/exp(theta[i,2]))
		     fitted[i,j] <- mu[i,j]
			 resid[i,j] <- log(Y[i,j])-fitted[i,j]
			}
			theta[i, 1:3] ~ dmnorm(beta[1:3], Dinv[1:3, 1:3])
			ke[i] <- exp(theta[i,1])
			ka[i] <- exp(theta[i,1])+exp(theta[i,2])
			Cl[i] <- exp(theta[i,3])
		}
		eps.tau <- exp(logtau)
		logtau ~ dflat()
		sigma <- 1 / sqrt(eps.tau)
		beta[1:3] ~ dmnorm(mean[1:3], prec[1:3, 1:3])
		kemean <- exp(beta[1]+sqrt(sdD[1,1]))
		kamean <- exp(beta[1]+sqrt(sdD[1,1]))+exp(beta[2]+sqrt(sdD[2,2]))
		Clmean <- exp(beta[3]+sqrt(sdD[2,2]))
		kemed <- exp(beta[1])
		Clmed <- exp(beta[3])
		Dinv[1:3, 1:3] ~ dwish(R[1:3, 1:3], 3)
		D[1:3, 1:3] <- inverse(Dinv[1:3, 1:3]) 
     	for (i in 1 : 3) {sdD[i] <- sqrt(D[i, i]) }
	}

